,time,Lat_Prim,Long_Prim,DeltaLat_Dysnomia,DeltaLong_Dysnomia,DeltaLat_Dysnomia_err,DeltaLong_Dysnomia_err,DeltaLat_Hercules,DeltaLong_Hercules,DeltaLat_Hercules_err,DeltaLong_Hercules_err
0,2453623.460350036,-14.504220375159814,20.43355284033596,-0.1944676646476106,-0.3105457690614338,0.008,0.008,-0.03231670005897956,-0.15946217229660964,0.008,0.008
1,2453707.380416155,-14.460551134367993,20.483271836708983,-0.3042828990282132,0.44030459598005217,0.006,0.006,-0.05359290661548711,-0.11265989416049121,0.006,0.006
2,2453967.560622394,-14.324983819190296,20.63742106821475,0.39325319036175566,-0.10631958435543008,0.01,0.01,0.017724751195875663,-0.09829039610410736,0.01,0.01
3,2453968.5306231664,-14.324475995467159,20.637997952405428,0.3406778245199026,-0.31184070553536686,0.04,0.04,0.031679826792185804,0.1005134024574379,0.04,0.04
4,2453977.520630329,-14.319796198554185,20.643323938688763,-0.3502704834861033,0.4019409864319238,0.03,0.03,-0.041508469078134984,0.1952242829266045,0.03,0.03
5,2453977.81063056,-14.31963493405511,20.64349073367353,-0.2917851103824356,0.44363416859650073,0.001,0.001,-0.03389093322041225,0.07311567553282702,0.001,0.001
6,2453978.440631062,-14.319308744165339,20.64387016610958,-0.2145055843539946,0.48150575876564333,0.01,0.01,0.006807716691286877,-0.12968455186019492,0.01,0.01
7,2454325.025989362,-14.138278783876453,20.84939210039251,-0.3833247811472143,0.05363108467403514,0.00415,0.00415,0.047376239405237434,-0.014586233250727656,0.00415,0.00415
8,2457051.1111994446,-12.702624830327133,22.475053133953534,0.35383437554414965,0.09921607711440254,0.0022600000000000003,0.0022600000000000003,0.09606902607700915,-0.04716810768797358,0.0022600000000000003,0.0022600000000000003
9,2457051.181019521,-12.702589370390315,22.475100549213447,0.3629413985422907,0.08266470378211258,0.0022600000000000003,0.0022600000000000003,0.08596210560421579,-0.07102902826460147,0.0022600000000000003,0.0022600000000000003
10,2457054.361342977,-12.700907405681868,22.476983014597558,0.29921170833136423,-0.44015828410005864,0.0022600000000000003,0.0022600000000000003,-0.11283098417296279,-0.002281379853847729,0.0022600000000000003,0.0022600000000000003
11,2457054.432083054,-12.700868270168758,22.477020912555666,0.2915376715520945,-0.4440289967943737,0.0022600000000000003,0.0022600000000000003,-0.10537053603454416,0.024361948406175896,0.0022600000000000003,0.0022600000000000003
12,2458119.2247108333,-12.133735432627125,23.105753923039106,0.34432736588740154,-0.39392886907733576,0.00367,0.00367,-0.017215035787439863,-0.013914246159628035,0.00367,0.00367
13,2458119.423301056,-12.133627115857827,23.105863411414443,0.3240508888936925,-0.4214088437068418,0.00474,0.00474,-0.06518331493304756,0.046471884332200085,0.00474,0.00474
14,2458121.20229305,-12.1326685670837,23.106919115883695,0.08502257149946628,-0.5077978512533389,0.00595,0.00595,0.06736244841753257,-0.0733947407558504,0.00595,0.00595
15,2458127.1719697425,-12.129478920655611,23.11044317416411,-0.3284142267085119,0.39560888227490093,0.00359,0.00359,0.03483221403922456,0.0004974426056571549,0.00359,0.00359
16,2458128.3640210787,-12.128834338354125,23.111141867175302,-0.18997302201503624,0.4913829269779469,0.00232,0.00232,-0.052854675621321824,0.01657324429373455,0.00232,0.00232
17,2458132.403335608,-12.126677978503626,23.113525186328012,0.3635991548138656,0.0852700439717037,0.0022600000000000003,0.0022600000000000003,0.07978387140591808,-0.08783886294965929,0.0022600000000000003,0.0022600000000000003
18,2458152.13673774,-12.116116547863536,23.12517679909539,0.21593679157904036,-0.4854652267769881,0.0022600000000000003,0.0022600000000000003,0.06809176003939672,-0.02893213864411614,0.0022600000000000003,0.0022600000000000003
